"V1","valor","variavel","data","polarity","tipo_dado","freq","escala","category","subcategory","descricao_variable","remove","valor_polarizado","norm"
1001,0.424677573916441,"RendimentoRealMedio_SexoCor",2015-07-01,"pos","prop","trim","percent","qualidade","equidade","Diferença salarial entre mulheres negras e homens brancos",0,0.424677573916441,0.184059149869915
1002,0.432546802573462,"RendimentoRealMedio_SexoCor",2016-07-01,"pos","prop","trim","percent","qualidade","equidade","Diferença salarial entre mulheres negras e homens brancos",0,0.432546802573462,0.303129411199572
1003,0.432558572582729,"RendimentoRealMedio_SexoCor",2017-07-01,"pos","prop","trim","percent","qualidade","equidade","Diferença salarial entre mulheres negras e homens brancos",0,0.432558572582729,0.303307504649433
1004,0.433652581048443,"RendimentoRealMedio_SexoCor",2018-07-01,"pos","prop","trim","percent","qualidade","equidade","Diferença salarial entre mulheres negras e homens brancos",0,0.433652581048443,0.319861080557181
1005,0.432088715837843,"RendimentoRealMedio_SexoCor",2019-07-01,"pos","prop","trim","percent","qualidade","equidade","Diferença salarial entre mulheres negras e homens brancos",0,0.432088715837843,0.296198044772299
1006,0.447084051244055,"RendimentoRealMedio_SexoCor",2020-07-01,"pos","prop","trim","percent","qualidade","equidade","Diferença salarial entre mulheres negras e homens brancos",0,0.447084051244055,0.523094298949701
1007,0.464045335490724,"RendimentoRealMedio_SexoCor",2021-07-01,"pos","prop","trim","percent","qualidade","equidade","Diferença salarial entre mulheres negras e homens brancos",0,0.464045335490724,0.779737565495984
1008,0.468931053938386,"RendimentoRealMedio_SexoCor",2022-07-01,"pos","prop","trim","percent","qualidade","equidade","Diferença salarial entre mulheres negras e homens brancos",0,0.468931053938386,0.853663968921459
1009,0.466421658451305,"RendimentoRealMedio_SexoCor",2023-07-01,"pos","prop","trim","percent","qualidade","equidade","Diferença salarial entre mulheres negras e homens brancos",0,0.466421658451305,0.81569399887114
1010,0.412513297794352,"RendimentoRealMedio_SexoCor",2012-10-01,"pos","prop","trim","percent","qualidade","equidade","Diferença salarial entre mulheres negras e homens brancos",0,0.412513297794352,0
1011,0.419523392944963,"RendimentoRealMedio_SexoCor",2013-10-01,"pos","prop","trim","percent","qualidade","equidade","Diferença salarial entre mulheres negras e homens brancos",0,0.419523392944963,0.106070607159737
1012,0.422980620835582,"RendimentoRealMedio_SexoCor",2014-10-01,"pos","prop","trim","percent","qualidade","equidade","Diferença salarial entre mulheres negras e homens brancos",0,0.422980620835582,0.158382345241577
1013,0.433925804318666,"RendimentoRealMedio_SexoCor",2015-10-01,"pos","prop","trim","percent","qualidade","equidade","Diferença salarial entre mulheres negras e homens brancos",0,0.433925804318666,0.323995255278076
1014,0.426023016259485,"RendimentoRealMedio_SexoCor",2016-10-01,"pos","prop","trim","percent","qualidade","equidade","Diferença salarial entre mulheres negras e homens brancos",0,0.426023016259485,0.204417202529536
1015,0.437721892718977,"RendimentoRealMedio_SexoCor",2017-10-01,"pos","prop","trim","percent","qualidade","equidade","Diferença salarial entre mulheres negras e homens brancos",0,0.437721892718977,0.381434333179597
1016,0.439043882109814,"RendimentoRealMedio_SexoCor",2018-10-01,"pos","prop","trim","percent","qualidade","equidade","Diferença salarial entre mulheres negras e homens brancos",0,0.439043882109814,0.40143751635074
1017,0.432916054258898,"RendimentoRealMedio_SexoCor",2019-10-01,"pos","prop","trim","percent","qualidade","equidade","Diferença salarial entre mulheres negras e homens brancos",0,0.432916054258898,0.308716603616716
1018,0.445632591405121,"RendimentoRealMedio_SexoCor",2020-10-01,"pos","prop","trim","percent","qualidade","equidade","Diferença salarial entre mulheres negras e homens brancos",0,0.445632591405121,0.501132082592298
1019,0.47480283572035,"RendimentoRealMedio_SexoCor",2021-10-01,"pos","prop","trim","percent","qualidade","equidade","Diferença salarial entre mulheres negras e homens brancos",0,0.47480283572035,0.942510617268038
1020,0.461264882012828,"RendimentoRealMedio_SexoCor",2022-10-01,"pos","prop","trim","percent","qualidade","equidade","Diferença salarial entre mulheres negras e homens brancos",0,0.461264882012828,0.737666183832337
1021,0.461625158576463,"RendimentoRealMedio_SexoCor",2023-10-01,"pos","prop","trim","percent","qualidade","equidade","Diferença salarial entre mulheres negras e homens brancos",0,0.461625158576463,0.743117572583724
1022,0.111696770024058,"PostosDirecao_MulheresNegras",2012-01-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.111696770024058,0.466145107285526
1023,0.116922158469519,"PostosDirecao_MulheresNegras",2013-01-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.116922158469519,0.574492496268033
1024,0.111262568787342,"PostosDirecao_MulheresNegras",2014-01-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.111262568787342,0.457142031096612
1025,0.123480125034054,"PostosDirecao_MulheresNegras",2015-01-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.123480125034054,0.710470627218117
1026,0.110620418617124,"PostosDirecao_MulheresNegras",2016-01-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.110620418617124,0.443827175176527
1027,0.117159424084649,"PostosDirecao_MulheresNegras",2017-01-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.117159424084649,0.579412151555478
1028,0.126011852658123,"PostosDirecao_MulheresNegras",2018-01-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.126011852658123,0.762965495407493
1029,0.124226502325465,"PostosDirecao_MulheresNegras",2019-01-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.124226502325465,0.725946611743337
1030,0.110224494895762,"PostosDirecao_MulheresNegras",2020-01-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.110224494895762,0.435617775646991
1031,0.109949007991826,"PostosDirecao_MulheresNegras",2021-01-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.109949007991826,0.429905609546446
1032,0.127080258071708,"PostosDirecao_MulheresNegras",2022-01-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.127080258071708,0.785118668926538
1033,0.133462378336222,"PostosDirecao_MulheresNegras",2023-01-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.133462378336222,0.91745066185868
1034,0.126789490480792,"PostosDirecao_MulheresNegras",2024-01-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.126789490480792,0.779089660824021
1035,0.10997982073879,"PostosDirecao_MulheresNegras",2012-04-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.10997982073879,0.430544505719577
1036,0.121626277205914,"PostosDirecao_MulheresNegras",2013-04-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.121626277205914,0.67203146162377
1037,0.105882879572686,"PostosDirecao_MulheresNegras",2014-04-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.105882879572686,0.34559524638788
1038,0.111434598385981,"PostosDirecao_MulheresNegras",2015-04-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.111434598385981,0.460709030571347
1039,0.110100637984846,"PostosDirecao_MulheresNegras",2016-04-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.110100637984846,0.433049627260463
1040,0.127745446275981,"PostosDirecao_MulheresNegras",2017-04-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.127745446275981,0.79891121389562
1041,0.114832407495509,"PostosDirecao_MulheresNegras",2018-04-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.114832407495509,0.531161925915065
1042,0.117570838271732,"PostosDirecao_MulheresNegras",2019-04-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.117570838271732,0.587942742807411
1043,0.10254663385505,"PostosDirecao_MulheresNegras",2020-04-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.10254663385505,0.276418855717073
1044,0.108942252856401,"PostosDirecao_MulheresNegras",2021-04-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.108942252856401,0.409030742269778
1045,0.128717090386705,"PostosDirecao_MulheresNegras",2022-04-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.128717090386705,0.819058061066116
1046,0.137443575869037,"PostosDirecao_MulheresNegras",2023-04-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.137443575869037,1
1047,0.116282617769221,"PostosDirecao_MulheresNegras",2012-07-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.116282617769221,0.561231747187164
1048,0.111892715609427,"PostosDirecao_MulheresNegras",2013-07-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.111892715609427,0.470207999983163
1049,0.110145639055638,"PostosDirecao_MulheresNegras",2014-07-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.110145639055638,0.433982715503112
1050,0.100853878836891,"PostosDirecao_MulheresNegras",2015-07-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.100853878836891,0.241319917462276
1051,0.117465489288978,"PostosDirecao_MulheresNegras",2016-07-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.117465489288978,0.585758352626185
1052,0.12225100896779,"PostosDirecao_MulheresNegras",2017-07-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.12225100896779,0.684985150315087
1053,0.123496810301065,"PostosDirecao_MulheresNegras",2018-07-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.123496810301065,0.710816592907364
1054,0.125909414403577,"PostosDirecao_MulheresNegras",2019-07-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.125909414403577,0.760841458596101
1055,0.100161136441033,"PostosDirecao_MulheresNegras",2020-07-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.100161136441033,0.226956041817031
1056,0.12526664512932,"PostosDirecao_MulheresNegras",2021-07-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.12526664512932,0.747513765677037
1057,0.123460032815573,"PostosDirecao_MulheresNegras",2022-07-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.123460032815573,0.710054019068502
1058,0.134229617752499,"PostosDirecao_MulheresNegras",2023-07-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.134229617752499,0.933359218389111
1059,0.121477763665582,"PostosDirecao_MulheresNegras",2012-10-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.121477763665582,0.668952062935717
1060,0.114087888692379,"PostosDirecao_MulheresNegras",2013-10-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.114087888692379,0.515724476774305
1061,0.110361116506225,"PostosDirecao_MulheresNegras",2014-10-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.110361116506225,0.438450597537028
1062,0.110297311297805,"PostosDirecao_MulheresNegras",2015-10-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.110297311297805,0.43712760924478
1063,0.120722559644438,"PostosDirecao_MulheresNegras",2016-10-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.120722559644438,0.653293057926986
1064,0.117012152034808,"PostosDirecao_MulheresNegras",2017-10-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.117012152034808,0.576358494925561
1065,0.130022327632302,"PostosDirecao_MulheresNegras",2018-10-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.130022327632302,0.846121895466025
1066,0.122526561280939,"PostosDirecao_MulheresNegras",2019-10-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.122526561280939,0.69069867266264
1067,0.0892154783160389,"PostosDirecao_MulheresNegras",2020-10-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.0892154783160389,0
1068,0.121125343491983,"PostosDirecao_MulheresNegras",2021-10-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.121125343491983,0.661644700806997
1069,0.130883860592726,"PostosDirecao_MulheresNegras",2022-10-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.130883860592726,0.863985609859429
1070,0.127399451847631,"PostosDirecao_MulheresNegras",2023-10-01,"pos","prop","trim","percent","qualidade","equidade","Porcentagem de mulheres negras em postos de direção",0,0.127399451847631,0.791737088315199
1071,0.488773747841105,"GrevesPropositivas",2012-01-01,"pos","prop","anual","percent","qualidade","dialogo_social","Greves propositivas sobre defensivas",0,0.488773747841105,1
